business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,attributes,categories,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,type
xbRbvXSAVZBEwaUUn3mzbg,Lee Roy Selmon's,14457 N Dale Mabry Hwy,Tampa,FL,33618,28.07873479,-82.50631042,3.5,42,"{'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'HappyHour': 'True'}","Salad, Restaurants, Burgers, Soul Food",11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-22:0,salad
rZw9O5lJ36m_mXeRKE4G9A,La Sponda,20 E Lancaster Ave,Downingtown,PA,19335,40.00620751,-75.70445103,4.5,29,"{'BusinessParking': ""{u'valet': False, u'garage': None, u'street': None, u'lot': True, u'validated': None}"", 'BestNights': ""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': False, u'saturday': False, u'sunday': False}"", 'RestaurantsReservations': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': False, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2'}","Italian, Restaurants, Salad, Bars, Venues & Event Spaces, Wine Bars, Nightlife, Event Planning & Services",,11:30-21:0,11:30-21:0,11:30-21:0,11:30-22:0,11:30-22:0,11:30-21:0,salad
f82dhKNiUXsDVPMLqKYiIQ,Sher-e-Punjab,853 East Grant Rd,Tucson,AZ,85719,32.25095989,-110.9591583,4,446,"{'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BYOBCorkage': ""'no'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'False', 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'BYOB': 'False', 'Smoking': ""u'no'"", 'ByAppointmentOnly': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'GoodForMeal': ""{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}"", 'HappyHour': 'True', 'RestaurantsReservations': 'True', 'Corkage': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'False', 'DogsAllowed': 'True'}","Restaurants, Salad, Pakistani, Indian, Cocktail Bars, Food, Food Delivery Services, Soup, Halal, Bars, Nightlife",,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,salad
SRexiuEsx1d9-dZVUsssQA,Brandon Burgers,1513 W Brandon Blvd,Brandon,FL,33511,27.93737042,-82.30770014,3.5,24,"{'RestaurantsDelivery': 'True', 'HasTV': 'True', 'Caters': 'True', 'BikeParking': 'True', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True'}","Salad, Hot Dogs, Burgers, Restaurants, American (Traditional), Fast Food",10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,salad
bSJczuohHVko33UT82hnfA,Blaze Pizza,611 O'keefe Ave,New Orleans,LA,70113,29.948395,-90.075281,4,302,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'GoodForKids': 'True', 'HasTV': 'False', 'DriveThru': 'False', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True'}","Pizza, Fast Food, Gluten-Free, Restaurants, Salad",0:0-0:0,11:0-22:0,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,salad
juVJO2kMrHwCYXwQQmv1Tg,Sidekicks Pizza,1105 Shelby St,Indianapolis,IN,46203,39.7520076,-86.1395724,4,45,"{'Alcohol': ""'beer_and_wine'"", 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'WheelchairAccessible': 'True', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Sandwiches, Restaurants, Pizza, Salad",,16:0-23:0,16:0-23:0,16:0-23:0,11:0-1:0,11:0-1:0,11:0-20:0,salad
4QFqi8w3rlZTcc5LXKyPJw,Chris' Pizza Village Pleasant View,"244 Village Sq Pleasent, Ste 100",View,TN,37146,36.38793257,-87.01473625,4,31,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'quiet'"", 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Corkage': 'False', 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': None, 'brunch': False, 'breakfast': None}"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'HappyHour': 'False', 'BYOB': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Chicken Wings, Italian, Salad, Pizza, Restaurants",0:0-0:0,16:0-20:30,16:0-20:30,16:0-20:30,16:0-22:0,15:0-22:0,12:0-19:0,salad
ZpmSEd9N042IJanBiKlKiQ,Smoke & Thyme,701 W Fulton St,Boise,ID,83702,43.6111922,-116.2062753,4,19,"{'RestaurantsDelivery': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False'}","American (New), Barbeque, Restaurants, Burgers, Sandwiches, Salad",,,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,salad
xwSWtJcQkzTF6HNm_IMgcg,Rusty's Pizza Parlor,270 Storke Rd,Goleta,CA,93117,34.4290427,-119.8693616,2.5,94,"{'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Corkage': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'BYOBCorkage': ""'yes_free'"", 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'Caters': 'False', 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Chicken Wings, Salad, Restaurants, Pizza, Italian, Sandwiches",0:0-0:0,11:0-20:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,salad
0l_njS4wGMadAk1b4nZRUA,Panera Bread,150 Allendale Rd,King of Prussia,PA,19406,40.089985,-75.382315,2.5,58,"{'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'NoiseLevel': ""u'average'""}","Restaurants, Bakeries, Cafes, Bagels, Food, Soup, Salad, Sandwiches, Breakfast & Brunch",7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,salad
epGYbd0_OeSxsSkw-Kx5Rg,Hippie Hi,1814 Drew St,Clearwater,FL,33764,27.9684517,-82.7621585,4,16,"{'HasTV': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True'}","Vegan, Gluten-Free, Restaurants, Bubble Tea, Salad, Tea Rooms, Food, Coffee & Tea",10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-16:0,,salad
GInRkBWvuyJCjFVHYdzkPQ,Licata's Italian Deli,15 Moser Rd,Pottstown,PA,19464,40.2427158,-75.6180811,4.5,8,,"Italian, Delis, Restaurants, Salad",,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,,salad
Mt1FB8hM4XTi3Tk4i0q5gQ,Nicola's Pizza,8 N Franklin St,Lambertville,NJ,8530,40.3664177,-74.9416785,4,54,"{'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True'}","Restaurants, Pizza, Salad",11:0-20:30,11:0-20:30,11:0-20:30,11:0-20:30,11:0-21:0,11:0-21:0,11:30-20:30,salad
yQhu3LbnB2gQgrquHZ_S6Q,Saladworks,2804 S Eagle Rd,Newtown,PA,18940,40.2340046,-74.94148723,3,42,"{'HasTV': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""u'no'""}","Soup, Salad, American (Traditional), Vegetarian, Sandwiches, American (New), Restaurants",11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-19:0,salad
q2N2KLhAeD0c0p-ryI3uDg,HotBox Pizza,124 E Northfield Dr,Brownsburg,IN,46112,39.85806,-86.390022,3.5,14,{'RestaurantsReservations': 'False'},"Pizza, Food, Food Delivery Services, Salad, Restaurants, Gluten-Free",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,16:0-21:0,salad
gI34hM-873fwF1XQ8hOaSg,Joe’s Pizza and Pasta,"5775 Godfrey Rd, Ste A",Godfrey,IL,62035,38.9491828,-90.1903059,4,17,"{'HasTV': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': None}"", 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'DriveThru': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Salad, Pizza, Restaurants, Italian",,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:30-21:0,11:30-20:0,salad
kq5Ghhh14r-eCxlVmlyd8w,The Coventry Deli,2000 Market St,Philadelphia,PA,19103,39.953291,-75.173645,4,65,"{'Corkage': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'BYOBCorkage': ""'yes_free'"", 'BikeParking': 'True', 'HasTV': 'True', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'""}","Restaurants, Delis, Salad, Sandwiches",6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,,,salad
LVteL0Rnh2E_yOFCLJUPhg,Double Decker Pizza - Media,415 E Baltimore Ave,Media,PA,19063,39.916169,-75.382347,4,88,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'True', 'Corkage': 'True', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'HasTV': 'True', 'BYOB': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""'average'"", 'WheelchairAccessible': 'True'}","Pizza, Seafood, Restaurants, Mexican, Italian, Burgers, Salad, Greek, Sandwiches",,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,salad
skN2XhKXlcjf53uIwzAedw,Burger Up - Franklin,401 Cool Springs Blvd,Franklin,TN,37067,35.94597048,-86.82794867,3.5,329,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'WiFi': ""'free'"", 'WheelchairAccessible': 'True', 'DriveThru': 'False', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'True', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True'}","Burgers, Desserts, Restaurants, Food, Salad",11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-21:0,salad
8P7YOM9ThhTvLqXfSWRcRA,Noodles & Company,10925 Olive Blvd,Creve Coeur,MO,63141,38.6735532,-90.4204985,3.5,65,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Comfort Food, Restaurants, Italian, Asian Fusion, Food, American (New), Noodles, Pasta Shops, Salad, Fast Food, Specialty Food",10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-22:0,10:30-22:0,10:30-21:0,salad
4fUok5d5vgdQEb1Bzzg0rA,Olive Garden Italian Restaurant,1315 W Esplanade Ave,Kenner,LA,70065,30.02000512,-90.24934938,3.5,115,"{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'False', 'Caters': 'True', 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}"", 'HasTV': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'HappyHour': 'True', 'GoodForMeal': ""{u'breakfast': False, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': True}"", 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'RestaurantsReservations': 'False'}","Restaurants, Italian, Soup, Bars, Salad, Nightlife, Wine Bars",0:0-0:0,11:0-22:0,11:0-22:0,11:0-20:0,11:0-23:0,11:0-23:0,11:0-22:0,salad
CF33F8-E6oudUQ46HnavjQ,Sonic Drive-In,615 S Main St,Ashland City,TN,37015,36.269593,-87.058943,2,6,"{'BusinessParking': 'None', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'Ambience': 'None', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'CoatCheck': 'False', 'DogsAllowed': 'False', 'RestaurantsTableService': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'WheelchairAccessible': 'True', 'HasTV': 'True', 'HappyHour': 'False', 'DriveThru': 'True', 'BikeParking': 'False'}","Burgers, Fast Food, Sandwiches, Food, Ice Cream & Frozen Yogurt, Restaurants",0:0-0:0,6:0-22:0,6:0-22:0,6:0-22:0,9:0-0:0,9:0-22:0,8:0-22:0,sandwiches
sqSqqLy0sN8n2IZrAbzidQ,Domino's Pizza,3001 Highway 31 W,White House,TN,37188,36.46474676,-86.65918689,3.5,8,{'RestaurantsPriceRange2': '1'},"Pizza, Chicken Wings, Sandwiches, Restaurants",10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-1:0,10:0-1:0,10:0-0:0,sandwiches
ppFCk9aQkM338Rgwpl2F5A,Wawa,3604 Chestnut St,Philadelphia,PA,19104,39.954573,-75.1948936,3,56,"{'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'ByAppointmentOnly': 'False', 'HasTV': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True'}","Restaurants, Automotive, Delis, Gas Stations, Food, Coffee & Tea, Sandwiches, Convenience Stores",0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,sandwiches
IDtLPgUrqorrpqSLdfMhZQ,Helena Avenue Bakery,"131 Anacapa St, Ste C",Santa Barbara,CA,93101,34.4144445,-119.6906718,4,389,"{'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'None', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'DogsAllowed': 'True', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'no'""}","Food, Restaurants, Salad, Coffee & Tea, Breakfast & Brunch, Sandwiches, Bakeries",0:0-0:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,8:0-14:0,sandwiches
oaboaRBUgGjbo2kfUIKDLQ,Mike's Ice Cream,129 2nd Ave N,Nashville,TN,37201,36.1626492,-86.7759733,4.5,593,"{'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'BikeParking': 'False', 'DriveThru': 'False', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'None', 'OutdoorSeating': 'None', 'RestaurantsPriceRange2': '2'}","Ice Cream & Frozen Yogurt, Coffee & Tea, Restaurants, Sandwiches, Food",8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-0:0,8:0-0:30,8:0-23:0,sandwiches
